DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(1.5m),Dir#1(1.5m),Speed#2(2.5m),Dir#2(2.5m),Speed#3(3.5m),Dir#3(3.5m),Speed#4(4.5m),Dir#4(4.5m),Speed#5(5.5m),Dir#5(5.5m),Speed#6(6.5m),Dir#6(6.5m),Speed#7(7.5m),Dir#7(7.5m),Speed#8(8.5m),Dir#8(8.5m),Speed#9(9.5m),Dir#9(9.5m),Speed#10(10.5m),Dir#10(10.5m),Speed#11(11.5m),Dir#11(11.5m),Speed#12(12.5m),Dir#12(12.5m),Speed#13(13.5m),Dir#13(13.5m),Speed#14(14.5m),Dir#14(14.5m),Speed#15(15.5m),Dir#15(15.5m),
11/4/2006 15:30:00, 11.9,127.7,  5.0,  2.6, 17.633, 29.15,  0.0,  0.0,  0.020, 310.91,  0.023, 300.96,  0.056, 199.72,  0.067, 302.74,  0.079,  58.54,  0.183,   9.41,  0.133, 354.38,  0.054, 174.71,  0.015, 254.05,  0.103, 259.89,  0.063, 252.43,  0.048, 230.96,  0.029, 321.95,  0.033, 285.71,  0.218, 313.14,
11/4/2006 16:00:00, 11.9,127.7,  5.0,  2.6, 17.648, 29.15,  0.0,  0.0,  0.086, 261.30,  0.046, 290.41,  0.059, 169.26,  0.078, 122.47,  0.034,  63.43,  0.121,   3.31,  0.183,   8.79,  0.033, 185.19,  0.030, 244.29,  0.067, 196.53,  0.067, 206.57,  0.034, 298.07,  0.085, 208.07,  0.064, 212.20,  0.165, 310.07,
11/4/2006 16:30:00, 11.9,127.8,  5.0,  2.6, 17.643, 29.16,  0.0,  0.0,  0.004, 194.04,  0.034, 114.30,  0.028,  87.95,  0.021,  73.30,  0.064,  11.66,  0.216,  31.56,  0.188,  18.92,  0.039, 158.75,  0.046, 357.51,  0.045, 181.27,  0.014, 171.87,  0.000,   0.00,  0.029,  99.78,  0.030, 309.56,  0.146, 299.55,
11/4/2006 17:00:00, 11.9,127.7,  5.0,  2.6, 17.656, 29.17,  0.0,  0.0,  0.051, 162.98,  0.028, 214.82,  0.065, 187.02,  0.061,  55.01,  0.116,   9.95,  0.225,   7.91,  0.171,  47.84,  0.062, 131.71,  0.053,  18.78,  0.018, 263.66,  0.072, 219.91,  0.058, 263.12,  0.047, 270.00,  0.037, 214.99,  0.164, 312.04,
11/4/2006 17:30:00, 11.9,127.8,  5.0,  2.6, 17.678, 29.16,  0.0,  0.0,  0.047, 118.22,  0.061, 322.94,  0.096, 296.57,  0.092, 334.83,  0.092, 324.75,  0.224, 351.00,  0.202,   4.83,  0.030, 325.78,  0.052, 325.10,  0.029, 305.31,  0.005, 306.87,  0.040, 255.62,  0.065, 254.90,  0.012, 255.96,  0.087, 320.11,
11/4/2006 18:00:00, 11.9,127.8,  5.0,  2.6, 17.691, 29.16,  0.0,  0.0,  0.094, 290.56,  0.075, 234.20,  0.072, 236.98,  0.053, 336.80,  0.080, 342.47,  0.144, 357.61,  0.156,   2.20,  0.045, 242.30,  0.063, 178.18,  0.038, 246.80,  0.055, 290.07,  0.040, 252.47,  0.051, 209.60,  0.082, 183.49,  0.063, 177.27,
11/4/2006 18:30:00, 11.9,127.7,  5.0,  2.6, 17.685, 29.16,  0.0,  0.0,  0.020, 135.00,  0.013, 302.47,  0.067, 275.96,  0.030,  28.30,  0.046,  28.81,  0.182,   9.46,  0.146, 347.77,  0.043, 249.44,  0.047, 233.62,  0.048, 236.98,  0.093, 296.84,  0.060, 269.05,  0.028, 239.74,  0.068, 204.30,  0.057, 298.37,
11/4/2006 19:00:00, 11.9,127.7,  5.0,  2.6, 17.696, 29.19,  0.0,  0.0,  0.072, 215.45,  0.083, 313.53,  0.032,  12.72,  0.078, 307.75,  0.063, 338.70,  0.162, 358.23,  0.069, 339.73,  0.054, 148.67,  0.099, 205.79,  0.071, 198.18,  0.015, 191.31,  0.054, 279.64,  0.051, 225.00,  0.043, 249.44,  0.124, 282.13,
11/4/2006 19:30:00, 11.9,127.8,  5.0,  2.6, 17.694, 29.19,  0.0,  0.0,  0.107, 351.42,  0.086, 296.86,  0.077, 274.46,  0.090, 262.95,  0.078, 291.94,  0.217, 348.33,  0.053, 350.18,  0.079, 211.46,  0.025, 270.00,  0.042, 285.02,  0.070, 292.56,  0.074, 266.91,  0.119, 244.08,  0.054, 282.76,  0.065, 296.57,
11/4/2006 20:00:00, 11.9,127.7,  5.0,  2.6, 17.684, 29.19,  0.0,  0.0,  0.074, 312.80,  0.063, 288.43,  0.046,   7.43,  0.077, 247.78,  0.078, 306.14,  0.246, 348.05,  0.142, 330.91,  0.117, 219.12,  0.059, 264.19,  0.070, 274.90,  0.105, 247.59,  0.077, 246.41,  0.049, 241.86,  0.032, 347.28,  0.060, 309.56,
