DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(1.5m),Dir#1(1.5m),Speed#2(2.5m),Dir#2(2.5m),Speed#3(3.5m),Dir#3(3.5m),Speed#4(4.5m),Dir#4(4.5m),Speed#5(5.5m),Dir#5(5.5m),Speed#6(6.5m),Dir#6(6.5m),Speed#7(7.5m),Dir#7(7.5m),Speed#8(8.5m),Dir#8(8.5m),Speed#9(9.5m),Dir#9(9.5m),Speed#10(10.5m),Dir#10(10.5m),Speed#11(11.5m),Dir#11(11.5m),Speed#12(12.5m),Dir#12(12.5m),Speed#13(13.5m),Dir#13(13.5m),Speed#14(14.5m),Dir#14(14.5m),Speed#15(15.5m),Dir#15(15.5m),Speed#16(16.5m),Dir#16(16.5m),Speed#17(17.5m),Dir#17(17.5m),Speed#18(18.5m),Dir#18(18.5m),
12/31/2009 03:00:00, 10.5,117.6,  2.9,  0.4, 16.443, 27.62,  0.0,  0.0,  0.267, 235.54,  0.045, 316.79,  0.058,  96.88,  0.018, 222.71,  0.053, 120.41,  0.005, 216.87,  0.058, 187.99,  0.072, 235.20,  0.068, 205.07,  0.064, 176.42,  0.069, 169.18,  0.067, 193.83,  0.102, 161.74,  0.201, 244.07,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 04:00:00, 10.5,117.6,  2.9,  0.4, 16.514, 27.59,  0.0,  0.0,  0.011, 285.26,  0.032, 183.58,  0.041, 265.82,  0.010, 348.69,  0.079, 180.00,  0.025, 130.10,  0.017, 122.74,  0.028, 124.82,  0.052, 131.08,  0.051, 153.43,  0.075, 159.62,  0.044, 155.77,  0.032, 119.74,  0.165, 258.49,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 05:00:00, 10.5,117.4,  2.9,  0.4, 16.601, 27.60,  0.0,  0.0,  0.069, 225.00,  0.037, 263.83,  0.054, 178.94,  0.013, 147.53,  0.025, 143.13,  0.047, 161.57,  0.040,  79.82,  0.063, 118.61,  0.050, 141.52,  0.057, 180.00,  0.078, 171.14,  0.071, 167.74,  0.060, 170.38,  0.133, 264.81,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 06:00:00, 10.5,117.5,  2.9,  0.4, 16.684, 27.57,  0.0,  0.0,  0.039, 223.96,  0.042, 270.00,  0.103, 210.30,  0.092, 211.61,  0.066, 239.93,  0.013,  67.38,  0.028, 188.13,  0.062, 219.81,  0.048, 160.43,  0.033, 164.29,  0.026, 184.40,  0.055, 182.08,  0.036, 152.02,  0.085, 241.01,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 07:00:00, 10.5,117.5,  2.9,  0.4, 16.765, 27.55,  0.0,  0.0,  0.059, 301.80,  0.082, 242.50,  0.063, 356.37,  0.041, 109.75,  0.042, 279.69,  0.050, 182.29,  0.073, 126.09,  0.086, 119.25,  0.029, 136.40,  0.057, 153.89,  0.092, 171.87,  0.045, 150.57,  0.066, 201.16,  0.089, 264.86,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 08:00:00, 10.5,117.5,  2.9,  0.4, 16.812, 27.54,  0.0,  0.0,  0.102, 221.82,  0.032, 302.20,  0.029, 296.57,  0.066, 246.91,  0.044, 147.03,  0.042, 225.00,  0.039, 223.96,  0.047, 138.47,  0.037, 223.92,  0.055, 218.33,  0.067, 126.53,  0.093,  76.26,  0.059,  71.26,  0.092, 238.39,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 09:00:00, 10.4,117.5,  2.9,  0.4, 16.861, 27.54,  0.0,  0.0,  0.026, 207.55,  0.077,  42.37,  0.036, 184.76,  0.017, 276.71,  0.027, 323.97,  0.059, 351.18,  0.009, 270.00,  0.055,  51.67,  0.022, 164.05,  0.063, 200.45,  0.063, 160.41,  0.062, 193.13,  0.033, 117.35,  0.014, 129.29,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 10:00:00, 10.4,117.5,  2.9,  0.4, 16.865, 27.55,  0.0,  0.0,  0.088, 286.57,  0.040, 358.57,  0.025,  73.74,  0.059, 329.53,  0.022, 161.57,  0.039, 244.09,  0.032, 159.86,  0.019, 304.51,  0.022, 357.40,  0.042, 152.82,  0.063, 257.07,  0.063, 266.37,  0.026, 149.42,  0.104, 235.55,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 11:00:00, 10.4,117.5,  2.9,  0.4, 16.838, 27.56,  0.0,  0.0,  0.024, 106.93,  0.038, 242.10,  0.045, 357.46,  0.094,  83.25,  0.069,  60.46,  0.068,  60.78,  0.060,   4.76,  0.024,  24.44,  0.089,  82.87,  0.039,  46.04,  0.037,   6.17,  0.067,   0.86,  0.095,  41.58,  0.005, 258.69,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 12:00:00, 10.4,117.6,  2.9,  0.4, 16.799, 27.58,  0.0,  0.0,  0.061,  36.30,  0.058, 201.25,  0.059, 342.18,  0.010,  73.30,  0.031,   0.00,  0.035, 126.87,  0.017, 115.02,  0.020,  49.09,  0.025,  63.43,  0.067, 351.38,  0.049, 123.37,  0.118, 171.25,  0.047, 131.53,  0.048, 248.20,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 13:00:00, 10.4,117.5,  2.9,  0.4, 16.746, 27.60,  0.0,  0.0,  0.074,   6.17,  0.052,  81.09,  0.022,  95.19,  0.052, 300.02,  0.032, 354.64,  0.136,  18.43,  0.049,  25.51,  0.023, 285.26,  0.021, 318.81,  0.039,  32.47,  0.023, 272.49,  0.019, 306.25,  0.018, 282.53,  0.101, 260.35,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 14:00:00, 10.4,117.4,  2.9,  0.4, 16.683, 27.61,  0.0,  0.0,  0.017,  49.76,  0.053, 221.19,  0.047,   3.65,  0.036, 347.12,  0.057, 104.28,  0.052,  82.33,  0.020,  45.00,  0.030, 246.04,  0.051, 192.41,  0.052, 339.83,  0.031, 294.90,  0.028, 100.12,  0.055,  63.90,  0.107, 274.28,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 15:00:00, 10.4,117.4,  2.9,  0.3, 16.633, 27.60,  0.0,  0.0,  0.003, 180.00,  0.035, 248.50,  0.068, 117.32,  0.014, 123.69,  0.029, 192.09,  0.045, 272.54,  0.036, 347.12,  0.012,  80.54,  0.048,   9.66,  0.041, 338.46,  0.062, 257.97,  0.144, 273.18,  0.077, 324.03,  0.158, 277.62,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 16:00:00, 10.4,117.5,  2.9,  0.4, 16.586, 27.60,  0.0,  0.0,  0.051, 139.76,  0.053,  94.32,  0.020, 300.47,  0.045, 112.04,  0.054,  62.49,  0.041,  71.57,  0.027,  96.34,  0.037,  69.62,  0.013,  26.57,  0.026,  90.00,  0.030, 132.27,  0.037,  82.30,  0.026,  35.54,  0.139, 277.84,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 17:00:00, 10.4,117.5,  2.9,  0.4, 16.566, 27.60,  0.0,  0.0,  0.040,  36.87,  0.025, 101.31,  0.059, 340.02,  0.029, 247.83,  0.008,  50.19,  0.057,  34.25,  0.036, 221.63,  0.009,  90.00,  0.026,   4.40,  0.048, 344.22,  0.051, 352.18,  0.046, 188.84,  0.038, 154.80,  0.108, 254.93,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 18:00:00, 10.4,117.5,  2.9,  0.4, 16.566, 27.59,  0.0,  0.0,  0.017, 208.07,  0.023, 274.97,  0.051,  52.22,  0.030, 133.67,  0.058,  26.57,  0.115,  25.68,  0.043, 356.01,  0.004,  33.69,  0.039, 168.11,  0.008, 203.20,  0.011, 311.19,  0.041, 207.82,  0.016, 132.51,  0.173, 265.02,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 19:00:00, 10.4,117.4,  2.9,  0.4, 16.572, 27.58,  0.0,  0.0,  0.070,  50.19,  0.053, 148.11,  0.038,  91.51,  0.029, 194.04,  0.073, 270.00,  0.062, 273.69,  0.060, 325.78,  0.025, 175.43,  0.009, 153.43,  0.031, 196.70,  0.103, 223.43,  0.075, 218.54,  0.032, 291.80,  0.153, 294.72,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 20:00:00, 10.4,117.5,  2.9,  0.4, 16.567, 27.56,  0.0,  0.0,  0.098,  27.35,  0.084,  97.55,  0.052, 348.91,  0.003, 161.57,  0.087, 341.15,  0.009,   0.00,  0.009, 353.66,  0.013,  77.01,  0.038,  66.80,  0.058,  12.85,  0.046,  23.20,  0.025, 133.36,  0.049,  59.24,  0.177, 252.59,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 21:00:00, 10.4,117.5,  2.9,  0.4, 16.531, 27.54,  0.0,  0.0,  0.522, 297.89,  0.146, 131.11,  0.295, 104.74,  0.085, 122.01,  0.032, 213.69,  0.122,  86.72,  0.046,  70.77,  0.024,  12.26,  0.078, 355.60,  0.033, 344.29,  0.051, 330.95,  0.036, 296.57,  0.008,  66.80,  0.059, 186.77,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 22:00:00, 10.4,117.5,  2.9,  0.3, 16.501, 27.53,  0.0,  0.0,  0.039, 169.56,  0.058, 315.00,  0.059,  42.93,  0.120, 117.85,  0.014,  98.13,  0.051,  79.80,  0.033,  52.43,  0.069,  41.50,  0.089, 113.11,  0.098, 120.76,  0.033, 115.02,  0.012, 228.37,  0.036, 340.56,  0.175, 247.83,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
12/31/2009 23:00:00, 10.4,117.5,  2.9,  0.3, 16.461, 27.49,  0.0,  0.0,  0.051,   6.71,  0.029, 333.43,  0.037, 216.25,  0.021, 112.83,  0.023, 270.00,  0.013, 228.01,  0.021, 163.30,  0.098, 106.03,  0.060,  88.09,  0.040,  61.50,  0.039, 138.12,  0.033,  98.62,  0.024, 104.62,  0.166, 265.87,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 00:00:00, 10.4,117.3,  2.9,  0.3, 16.424, 27.46,  0.0,  0.0,  0.104, 350.63,  0.068,  52.13,  0.018, 209.36,  0.030,  39.56,  0.049,  59.24,  0.042, 164.98,  0.024, 155.56,  0.025, 111.37,  0.049,  80.54,  0.043, 260.54,  0.036, 281.31,  0.007, 270.00,  0.030, 256.43,  0.115, 267.01,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 01:00:00, 10.4,117.5,  2.9,  0.3, 16.409, 27.45,  0.0,  0.0,  0.080, 320.56,  0.053,  72.58,  0.022,  82.23,  0.020, 246.04,  0.029,  84.09,  0.060, 163.66,  0.031, 146.82,  0.039, 239.53,  0.037, 156.19,  0.028, 169.88,  0.030, 124.22,  0.019,  81.03,  0.045, 200.85,  0.098, 270.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 02:00:00, 10.4,117.4,  2.9,  0.4, 16.404, 27.43,  0.0,  0.0,  0.083, 345.29,  0.045, 352.41,  0.004,  63.43,  0.022, 187.77,  0.031,  90.00,  0.021, 313.03,  0.061,  88.12,  0.044,  86.10,  0.057, 100.12,  0.039,  88.53,  0.073,  52.19,  0.069,  14.24,  0.067, 324.66,  0.154, 276.71,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 03:00:00, 10.4,117.5,  2.9,  0.3, 16.421, 27.43,  0.0,  0.0,  0.029, 143.53,  0.062,  23.68,  0.070, 265.10,  0.038,  10.71,  0.021, 247.17,  0.019, 145.49,  0.031, 271.85,  0.028, 227.86,  0.038, 180.00,  0.043, 203.03,  0.041, 150.95,  0.056, 163.50,  0.038, 205.20,  0.162, 275.68,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 04:00:00, 10.4,117.5,  2.9,  0.3, 16.472, 27.42,  0.0,  0.0,  0.111,   6.23,  0.052, 146.00,  0.059, 207.00,  0.029,  30.96,  0.016, 315.00,  0.012, 165.96,  0.057, 132.88,  0.061, 153.85,  0.031, 243.43,  0.065, 296.57,  0.013, 241.39,  0.027,  26.57,  0.025,  68.63,  0.194, 270.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 05:00:00, 10.4,117.4,  2.9,  0.3, 16.540, 27.41,  0.0,  0.0,  0.008,  23.20,  0.048, 152.90,  0.062, 185.53,  0.030, 193.57,  0.084, 198.00,  0.048, 267.61,  0.027, 276.34,  0.025, 198.43,  0.082, 151.56,  0.016,  97.13,  0.009, 192.53,  0.039, 184.40,  0.039,  79.56,  0.114, 262.44,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 06:00:00, 10.4,117.4,  2.9,  0.3, 16.617, 27.40,  0.0,  0.0,  0.060, 299.98,  0.030, 302.62,  0.031, 335.10,  0.048,  50.04,  0.048, 247.75,  0.006, 210.96,  0.073,  96.25,  0.033,  96.91,  0.014, 210.26,  0.035, 263.48,  0.027, 276.34,  0.036, 279.73,  0.066, 295.02,  0.175, 283.88,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 07:00:00, 10.4,117.6,  2.9,  0.3, 16.702, 27.38,  0.0,  0.0,  0.005, 180.00,  0.036, 262.09,  0.037, 336.19,  0.043,  52.59,  0.062, 350.69,  0.059,  64.75,  0.061, 190.39,  0.032, 143.84,  0.096, 122.70,  0.028,  27.47,  0.062, 153.02,  0.102, 176.07,  0.044, 176.10,  0.089, 252.99,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 08:00:00, 10.4,117.4,  2.9,  0.3, 16.773, 27.39,  0.0,  0.0,  0.033, 241.11,  0.006, 260.54,  0.006,  18.43,  0.050, 123.69,  0.055, 126.87,  0.010, 275.71,  0.060, 245.56,  0.021, 135.00,  0.018,  22.38,  0.013, 231.34,  0.020, 107.53,  0.021,  19.29,  0.000,   0.00,  0.072, 249.54,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 09:00:00, 10.4,117.4,  2.9,  0.3, 16.825, 27.37,  0.0,  0.0,  0.061, 219.69,  0.021, 328.57,  0.033, 344.29,  0.044,  88.70,  0.060,  60.85,  0.016, 100.62,  0.025,  43.36,  0.067, 212.74,  0.016, 142.43,  0.074, 301.10,  0.049, 266.50,  0.084, 318.37,  0.049, 227.49,  0.124, 270.46,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 10:00:00, 10.4,117.4,  2.9,  0.3, 16.844, 27.39,  0.0,  0.0,  0.056, 181.02,  0.051, 288.43,  0.028, 135.00,  0.051, 236.93,  0.042, 174.56,  0.046, 207.12,  0.070, 133.26,  0.012, 145.01,  0.082, 170.19,  0.111, 172.75,  0.088, 165.49,  0.075, 211.36,  0.024,  73.07,  0.054, 338.20,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 11:00:00, 10.4,117.4,  2.9,  0.3, 16.842, 27.38,  0.0,  0.0,  0.036, 265.24,  0.029,  77.91,  0.043,  50.71,  0.040, 304.88,  0.023,   9.87,  0.050, 318.27,  0.072, 206.57,  0.014, 188.13,  0.047, 153.43,  0.051, 142.91,  0.049, 120.76,  0.032,  84.64,  0.017, 210.96,  0.097, 234.19,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 12:00:00, 10.4,117.4,  2.9,  0.3, 16.792, 27.41,  0.0,  0.0,  0.047,  23.84,  0.037, 323.75,  0.006,  45.00,  0.057, 185.01,  0.009,  49.40,  0.087, 132.67,  0.011,  90.00,  0.017,  13.24,  0.030,   0.00,  0.013,  12.99,  0.054,  48.01,  0.039, 340.64,  0.021,  79.22,  0.050, 148.84,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 13:00:00, 10.4,117.4,  2.9,  0.3, 16.733, 27.44,  0.0,  0.0,  0.021, 182.73,  0.041, 289.75,  0.045,  36.87,  0.036, 247.01,  0.028, 106.50,  0.048, 167.99,  0.089, 217.26,  0.099, 217.22,  0.026, 180.00,  0.050, 184.57,  0.027, 151.56,  0.020, 351.47,  0.017, 203.63,  0.103, 253.14,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 14:00:00, 10.4,117.4,  2.9,  0.3, 16.681, 27.46,  0.0,  0.0,  0.037,  96.17,  0.032, 196.19,  0.021, 185.44,  0.001, 180.00,  0.012, 149.04,  0.019, 126.25,  0.031,  58.39,  0.043,  50.71,  0.053,  98.75,  0.056, 140.06,  0.010,  53.13,  0.037,  18.92,  0.016,  63.43,  0.070, 253.38,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 15:00:00, 10.4,117.5,  2.9,  0.3, 16.634, 27.47,  0.0,  0.0,  0.077, 164.16,  0.054, 126.03,  0.032,  98.88,  0.053,  62.95,  0.020,  23.96,  0.020,  11.31,  0.040, 258.41,  0.012,  59.04,  0.023, 232.13,  0.053, 358.92,  0.021,  19.29,  0.018,  45.00,  0.042, 124.44,  0.053, 151.99,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 16:00:00, 10.4,117.4,  2.9,  0.3, 16.583, 27.48,  0.0,  0.0,  0.065, 328.28,  0.025, 151.39,  0.043,  80.54,  0.054, 178.94,  0.031, 196.70,  0.013, 327.53,  0.048, 309.04,  0.021,  19.29,  0.009,  90.00,  0.026,  51.34,  0.048,  87.61,  0.072, 149.86,  0.031, 217.23,  0.115, 255.36,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 17:00:00, 10.4,117.5,  2.9,  0.3, 16.557, 27.47,  0.0,  0.0,  0.049, 104.04,  0.004, 116.57,  0.050,   9.27,  0.068, 275.88,  0.021, 133.03,  0.057,  32.86,  0.042,  24.10,  0.007, 105.95,  0.017, 229.76,  0.042, 108.00,  0.044, 117.15,  0.057, 317.12,  0.050, 332.40,  0.045, 296.57,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 18:00:00, 10.4,117.4,  2.9,  0.3, 16.533, 27.46,  0.0,  0.0,  0.054, 122.23,  0.053, 204.62,  0.047, 265.14,  0.051, 127.78,  0.068, 154.57,  0.004, 180.00,  0.043,  91.33,  0.061, 127.63,  0.006,  71.57,  0.051,  65.46,  0.074,  62.74,  0.029,  63.43,  0.038, 305.36,  0.093, 281.19,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 19:00:00, 10.4,117.5,  2.9,  0.3, 16.525, 27.45,  0.0,  0.0,  0.013, 355.60,  0.043,  65.22,  0.013, 270.00,  0.042, 132.09,  0.020, 233.13,  0.097, 180.00,  0.112, 124.40,  0.012, 104.04,  0.035,  86.73,  0.045,  63.43,  0.011, 131.19,  0.024, 192.26,  0.036, 110.92,  0.056, 277.13,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 20:00:00, 10.4,117.5,  2.9,  0.3, 16.523, 27.46,  0.0,  0.0,  0.009, 139.40,  0.038,  56.73,  0.024, 170.54,  0.025, 286.26,  0.015,   0.00,  0.024, 323.62,  0.009, 122.01,  0.013, 288.43,  0.045, 270.00,  0.022, 277.77,  0.032,   0.00,  0.007, 333.43,  0.042,   1.36,  0.037, 273.09,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 21:00:00, 10.4,117.6,  2.9,  0.3, 16.509, 27.44,  0.0,  0.0,  0.066,  77.66,  0.040, 328.30,  0.073, 110.92,  0.039, 212.47,  0.046,  77.47,  0.048, 320.96,  0.065,   9.75,  0.100,   5.77,  0.069,  74.96,  0.056, 160.28,  0.055, 180.00,  0.028, 177.95,  0.054,  46.51,  0.106, 224.24,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 22:00:00, 10.4,117.4,  2.9,  0.3, 16.502, 27.42,  0.0,  0.0,  0.037,  14.04,  0.031,  20.77,  0.032, 198.43,  0.032, 111.80,  0.037, 130.60,  0.048,  52.65,  0.091,  34.73,  0.050,  44.19,  0.105, 347.29,  0.033, 344.29,  0.048, 178.81,  0.016, 230.19,  0.053, 274.32,  0.096, 266.42,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/1/2010 23:00:00, 10.4,117.3,  2.9,  0.3, 16.471, 27.40,  0.0,  0.0,  0.065, 187.02,  0.022, 159.15,  0.042, 296.57,  0.066, 284.04,  0.020, 252.47,  0.081, 311.52,  0.041, 355.82,  0.021,  27.76,  0.066,  41.92,  0.023, 342.35,  0.065, 334.61,  0.071, 316.15,  0.101, 301.64,  0.059, 266.12,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 00:00:00, 10.4,117.3,  2.9,  0.3, 16.428, 27.39,  0.0,  0.0,  0.026,  81.25,  0.025, 182.29,  0.037,  55.01,  0.030, 105.42,  0.047, 115.46,  0.044, 161.57,  0.017, 283.24,  0.023,  99.87,  0.043,  91.33,  0.019, 108.43,  0.036, 350.27,  0.103, 232.47,  0.077, 245.43,  0.046, 242.88,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 01:00:00, 10.4,117.4,  2.9,  0.3, 16.406, 27.38,  0.0,  0.0,  0.044, 328.82,  0.054, 238.67,  0.062, 271.85,  0.028,  73.50,  0.038,  25.20,  0.056, 186.12,  0.075, 139.90,  0.006, 231.34,  0.030,   3.81,  0.074,  92.32,  0.037,   6.17,  0.057, 223.57,  0.033, 231.07,  0.057, 225.71,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 02:00:00, 10.4,117.5,  2.9,  0.3, 16.399, 27.38,  0.0,  0.0,  0.010, 281.31,  0.030, 256.43,  0.068, 273.37,  0.053, 127.30,  0.073,  60.26,  0.052, 105.64,  0.037,  23.81,  0.023,  90.00,  0.101, 357.73,  0.033,  45.00,  0.008,  23.20,  0.011, 123.69,  0.032,  51.34,  0.032, 233.84,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 03:00:00, 10.4,117.5,  2.9,  0.3, 16.384, 27.38,  0.0,  0.0,  0.024,  65.56,  0.014,  65.22,  0.045,  44.09,  0.088,  27.73,  0.027,  87.88,  0.061,   0.00,  0.071, 297.65,  0.035, 317.29,  0.050, 355.43,  0.044,  10.54,  0.017, 118.07,  0.025, 189.09,  0.009, 173.66,  0.055, 277.25,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 04:00:00, 10.4,117.5,  2.9,  0.3, 16.400, 27.37,  0.0,  0.0,  0.171, 353.62,  0.029, 136.40,  0.067, 144.66,  0.030,  27.41,  0.118, 328.87,  0.111, 358.97,  0.123, 351.15,  0.115, 172.50,  0.264,   1.74,  0.105, 174.56,  0.102, 349.80,  0.085,  47.86,  0.192, 177.02,  0.106, 297.53,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 05:00:00, 10.4,117.5,  2.9,  0.3, 16.460, 27.36,  0.0,  0.0,  0.309, 295.73,  0.367, 293.28,  0.131, 295.78,  0.074, 100.86,  0.110, 300.52,  0.144, 275.59,  0.140, 316.16,  0.136, 120.89,  0.135, 121.69,  0.033,  52.43,  0.070,  68.96,  0.127, 101.84,  0.092, 314.12,  0.023, 182.49,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 06:00:00, 10.4,117.3,  2.9,  0.3, 16.518, 27.33,  0.0,  0.0,  0.074, 170.67,  0.043,  92.66,  0.054,  53.34,  0.057, 160.62,  0.009,  69.44,  0.038,  88.49,  0.035,  66.37,  0.029, 183.95,  0.071, 161.05,  0.066, 156.91,  0.040, 162.47,  0.016, 180.00,  0.016, 119.74,  0.079, 270.73,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 07:00:00, 10.4,117.5,  2.9,  0.3, 16.598, 27.33,  0.0,  0.0,  0.040, 251.11,  0.041, 254.62,  0.077, 206.23,  0.054, 229.51,  0.032, 327.80,  0.081, 211.93,  0.088, 187.85,  0.056, 105.52,  0.092, 119.90,  0.065, 188.00,  0.031, 127.23,  0.088, 136.37,  0.097, 133.75,  0.056, 178.98,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 08:00:00, 10.4,117.4,  2.9,  0.3, 16.669, 27.32,  0.0,  0.0,  0.005, 158.20,  0.025, 177.71,  0.080, 213.29,  0.087, 162.61,  0.018, 128.16,  0.045, 112.04,  0.073, 139.99,  0.053,  82.48,  0.131,  89.56,  0.142,  91.61,  0.125, 122.30,  0.112, 122.28,  0.077, 150.44,  0.064, 137.54,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 09:00:00, 10.3,117.6,  2.9,  0.3, 16.740, 27.33,  0.0,  0.0,  0.021, 230.91,  0.026,  54.46,  0.052,  77.83,  0.032, 275.36,  0.107, 209.21,  0.040, 185.71,  0.041, 154.06,  0.054, 184.24,  0.040, 343.86,  0.018,  16.39,  0.037, 122.83,  0.056, 138.62,  0.092, 119.90,  0.072, 152.02,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 10:00:00, 10.3,117.5,  2.9,  0.3, 16.777, 27.36,  0.0,  0.0,  0.077, 185.19,  0.120, 167.47,  0.125, 228.56,  0.071, 177.58,  0.022,  82.23,  0.099, 210.96,  0.060, 212.11,  0.032, 194.47,  0.013, 221.99,  0.062, 197.85,  0.127, 205.76,  0.074, 185.40,  0.089, 162.99,  0.101, 152.93,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 11:00:00, 10.3,117.5,  2.9,  0.3, 16.786, 27.41,  0.0,  0.0,  0.023,  34.38,  0.036, 265.24,  0.007, 344.05,  0.033, 228.65,  0.065, 118.54,  0.077, 164.16,  0.056, 216.25,  0.034, 198.97,  0.103, 116.57,  0.027, 167.01,  0.112, 165.47,  0.116, 183.45,  0.114, 192.69,  0.036, 279.73,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 12:00:00, 10.3,117.5,  2.9,  0.3, 16.759, 27.45,  0.0,  0.0,  0.075, 333.78,  0.051, 283.50,  0.052, 238.47,  0.024, 199.18,  0.012, 318.37,  0.028, 286.50,  0.055, 189.46,  0.048, 181.19,  0.066, 236.07,  0.024, 187.13,  0.039, 272.94,  0.037, 214.11,  0.090, 187.68,  0.049,  39.21,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
