DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.0m),Dir#1(2.0m),Speed#2(3.5m),Dir#2(3.5m),Speed#3(5.0m),Dir#3(5.0m),Speed#4(6.5m),Dir#4(6.5m),Speed#5(8.0m),Dir#5(8.0m),Speed#6(9.5m),Dir#6(9.5m),Speed#7(11.0m),Dir#7(11.0m),Speed#8(12.5m),Dir#8(12.5m),Speed#9(14.0m),Dir#9(14.0m),Speed#10(15.5m),Dir#10(15.5m),Speed#11(17.0m),Dir#11(17.0m),Speed#12(18.5m),Dir#12(18.5m),Speed#13(20.0m),Dir#13(20.0m),
8/9/2007 21:00:00, 10.9,134.3,  3.5, -6.5, 16.902, 28.88,  0.0,  0.0,  0.057,  94.01,  0.016, 119.74,  0.046, 160.77,  0.074, 232.67,  0.027, 221.99,  0.016, 180.00,  0.054, 218.99,  0.039, 223.96,  0.071, 246.70,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/9/2007 22:00:00, 10.9,134.3,  3.5, -6.5, 16.878, 28.88,  0.0,  0.0,  0.028,  50.71,  0.002, 296.57,  0.001,  90.00,  0.024,  73.07,  0.041, 138.95,  0.066, 180.00,  0.039, 181.47,  0.007, 153.43,  0.029, 218.05,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/9/2007 23:00:00, 10.9,134.3,  3.5, -6.5, 16.829, 28.88,  0.0,  0.0,  0.017,  69.44,  0.019, 325.49,  0.053, 261.25,  0.037, 176.91,  0.009, 192.53,  0.005, 291.80,  0.023, 167.20,  0.025, 153.43,  0.034, 258.02,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 00:00:00, 10.9,134.3,  3.5, -6.5, 16.793, 28.88,  0.0,  0.0,  0.009, 251.57,  0.027, 333.43,  0.032,  25.77,  0.012, 165.96,  0.009, 180.00,  0.007, 285.95,  0.013,  41.99,  0.021, 106.70,  0.009, 305.54,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 01:00:00, 10.9,134.3,  3.6, -6.5, 16.733, 28.89,  0.0,  0.0,  0.014, 300.26,  0.006, 350.54,  0.021, 160.71,  0.028, 169.88,  0.037, 178.45,  0.005, 201.80,  0.009, 180.00,  0.028, 180.00,  0.053, 231.17,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 02:00:00, 10.9,134.2,  3.5, -6.5, 16.701, 28.89,  0.0,  0.0,  0.057, 246.14,  0.078, 193.32,  0.075, 228.24,  0.032, 244.23,  0.051, 195.95,  0.020, 171.47,  0.038,  70.14,  0.033, 135.00,  0.100, 247.77,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 03:00:00, 10.9,134.4,  3.6, -6.5, 16.682, 28.89,  0.0,  0.0,  0.012, 329.04,  0.030, 151.70,  0.041, 250.25,  0.014, 236.31,  0.025, 221.82,  0.004, 116.57,  0.029,  33.69,  0.006, 341.57,  0.068, 264.12,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 04:00:00, 10.9,134.4,  3.5, -6.5, 16.662, 28.88,  0.0,  0.0,  0.041, 320.91,  0.018, 312.71,  0.013, 228.01,  0.028, 274.09,  0.021, 292.83,  0.022,  90.00,  0.042, 120.26,  0.008,  90.00,  0.077, 232.39,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 05:00:00, 10.9,134.4,  3.5, -6.5, 16.654, 28.88,  0.0,  0.0,  0.015, 254.05,  0.012, 228.37,  0.049, 212.38,  0.030, 203.96,  0.036, 170.27,  0.024, 187.13,  0.074, 126.25,  0.069, 126.21,  0.075, 212.41,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 06:00:00, 10.9,134.3,  3.5, -6.5, 16.648, 28.87,  0.0,  0.0,  0.029, 210.96,  0.019, 231.34,  0.009, 243.43,  0.021,  95.44,  0.042, 205.35,  0.010,  84.29,  0.028, 270.00,  0.021, 190.78,  0.022, 182.60,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 07:00:00, 10.9,134.3,  3.5, -6.5, 16.636, 28.86,  0.0,  0.0,  0.026,  17.74,  0.012,  55.01,  0.014,  17.10,  0.020, 342.47,  0.035, 104.83,  0.011, 111.80,  0.024, 104.62,  0.031,  99.16,  0.048,  65.56,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 08:00:00, 10.9,134.3,  3.5, -6.5, 16.607, 28.84,  0.0,  0.0,  0.064, 326.56,  0.049, 214.99,  0.064, 113.78,  0.012, 170.54,  0.014, 204.78,  0.034, 205.82,  0.019, 154.80,  0.010,  66.04,  0.083,  28.72,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 09:00:00, 10.9,134.4,  3.5, -6.5, 16.577, 28.85,  0.0,  0.0,  0.047, 256.55,  0.028,  68.96,  0.005, 281.31,  0.037, 321.58,  0.009,  20.56,  0.026, 330.52,  0.031, 112.48,  0.008,  90.00,  0.111,  29.10,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 10:00:00, 10.9,134.4,  3.5, -6.5, 16.546, 28.89,  0.0,  0.0,  0.057, 335.22,  0.040, 167.01,  0.042, 121.43,  0.024, 357.61,  0.027, 338.20,  0.019,  81.03,  0.009,  71.57,  0.048,  66.64,  0.196, 350.30,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 11:00:00, 10.9,134.4,  3.5, -6.5, 16.538, 28.90,  0.0,  0.0,  0.024, 160.82,  0.033, 118.89,  0.012, 145.01,  0.049,  80.54,  0.043,  61.07,  0.033, 313.78,  0.038, 293.20,  0.017,  86.63,  0.216, 350.41,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 12:00:00, 10.9,134.3,  3.5, -6.5, 16.534, 28.90,  0.0,  0.0,  0.038, 201.80,  0.061, 153.85,  0.023, 260.13,  0.012,  75.96,  0.018, 353.66,  0.019,  93.01,  0.006, 170.54,  0.050, 238.84,  0.096,   4.76,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 13:00:00, 10.9,134.4,  3.5, -6.5, 16.536, 28.91,  0.0,  0.0,  0.028,  62.53,  0.020, 177.14,  0.022,  76.61,  0.025, 136.64,  0.021, 157.17,  0.060, 134.33,  0.054, 105.07,  0.027,  61.56,  0.152,  18.43,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 14:00:00, 10.9,134.4,  3.5, -6.5, 16.569, 28.93,  0.0,  0.0,  0.038, 118.61,  0.019,  47.12,  0.035,  78.37,  0.031, 270.00,  0.015, 254.05,  0.030,  53.13,  0.034, 356.63,  0.057, 306.47,  0.179, 354.54,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 15:00:00, 10.9,134.3,  3.5, -6.5, 16.633, 28.94,  0.0,  0.0,  0.023, 105.26,  0.019, 332.10,  0.022, 180.00,  0.012, 199.98,  0.053,  88.92,  0.020, 101.31,  0.029,  82.15,  0.035,  30.96,  0.021, 177.27,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 16:00:00, 10.9,134.3,  3.5, -6.5, 16.689, 28.94,  0.0,  0.0,  0.023, 228.58,  0.014, 335.22,  0.046, 175.03,  0.037, 180.00,  0.042, 193.71,  0.040, 137.05,  0.053,  79.11,  0.058,  77.15,  0.091, 328.93,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 17:00:00, 10.9,134.4,  3.5, -6.5, 16.749, 28.93,  0.0,  0.0,  0.036, 146.31,  0.011, 100.30,  0.018, 257.47,  0.031, 204.90,  0.024, 184.76,  0.026, 169.11,  0.019, 288.43,  0.019,  83.99,  0.057, 349.88,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 18:00:00, 10.9,134.4,  3.5, -6.5, 16.831, 28.90,  0.0,  0.0,  0.016, 309.81,  0.024,  19.18,  0.003, 341.57,  0.010, 185.71,  0.007, 164.05,  0.006, 239.04,  0.045, 165.96,  0.044, 230.53,  0.109,   1.05,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 19:00:00, 10.9,134.4,  3.6, -6.5, 16.871, 28.89,  0.0,  0.0,  0.010, 270.00,  0.033, 178.26,  0.027, 180.00,  0.011, 201.80,  0.009, 251.57,  0.070, 230.19,  0.071, 226.70,  0.052, 284.57,  0.119, 327.38,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 20:00:00, 10.9,134.4,  3.5, -6.5, 16.904, 28.89,  0.0,  0.0,  0.046, 251.18,  0.047, 196.11,  0.071,  52.97,  0.032, 146.31,  0.007, 285.95,  0.025, 213.69,  0.037, 244.13,  0.052, 270.00,  0.066, 300.07,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 21:00:00, 10.9,134.4,  3.5, -6.5, 16.921, 28.90,  0.0,  0.0,  0.047, 173.93,  0.041, 279.93,  0.012, 255.96,  0.016, 248.20,  0.056, 270.00,  0.010, 156.04,  0.016, 266.42,  0.014, 192.09,  0.074, 233.75,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 22:00:00, 10.9,134.4,  3.6, -6.5, 16.905, 28.91,  0.0,  0.0,  0.023, 277.43,  0.006, 128.66,  0.050, 239.83,  0.039, 264.14,  0.032, 275.36,  0.040, 249.27,  0.084, 243.13,  0.062, 233.50,  0.039, 238.78,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/10/2007 23:00:00, 10.9,134.4,  3.6, -6.5, 16.869, 28.91,  0.0,  0.0,  0.049, 279.46,  0.048, 293.36,  0.008, 293.20,  0.044, 271.30,  0.023, 149.04,  0.044, 191.82,  0.053, 156.80,  0.045, 169.70,  0.021, 253.30,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 00:00:00, 10.9,134.4,  3.5, -6.5, 16.830, 28.92,  0.0,  0.0,  0.050, 257.35,  0.037, 225.00,  0.026, 242.45,  0.048, 230.04,  0.043, 221.19,  0.039, 240.80,  0.059, 188.82,  0.078, 150.80,  0.037, 349.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 01:00:00, 10.9,134.3,  3.5, -6.5, 16.769, 28.91,  0.0,  0.0,  0.038, 271.51,  0.034, 305.54,  0.040, 132.95,  0.033, 228.65,  0.043, 227.82,  0.019, 214.51,  0.010, 246.04,  0.049, 105.46,  0.085,  20.56,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 02:00:00, 10.9,134.4,  3.5, -6.5, 16.721, 28.92,  0.0,  0.0,  0.027, 148.67,  0.058, 222.21,  0.090, 234.02,  0.080, 246.33,  0.057, 209.25,  0.016, 165.07,  0.022, 159.15,  0.030, 262.41,  0.018, 343.61,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 03:00:00, 10.9,134.4,  3.5, -6.5, 16.702, 28.93,  0.0,  0.0,  0.079, 231.68,  0.067, 202.75,  0.079, 228.07,  0.025, 205.56,  0.048, 241.29,  0.054, 247.22,  0.037, 255.96,  0.027, 236.89,  0.040, 355.71,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 04:00:00, 10.9,134.3,  3.5, -6.5, 16.688, 28.92,  0.0,  0.0,  0.009, 263.66,  0.045, 233.13,  0.028, 173.88,  0.032, 270.00,  0.087, 205.97,  0.049, 190.62,  0.041, 142.00,  0.005, 101.31,  0.070, 343.38,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 05:00:00, 10.9,134.3,  3.6, -6.5, 16.673, 28.91,  0.0,  0.0,  0.025, 194.04,  0.026, 217.30,  0.057, 173.00,  0.046, 287.65,  0.047, 196.11,  0.023, 135.00,  0.009, 161.57,  0.020, 113.96,  0.053,  19.80,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 06:00:00, 10.9,134.4,  3.5, -6.5, 16.679, 28.90,  0.0,  0.0,  0.030, 180.00,  0.035, 266.73,  0.016, 262.87,  0.004, 315.00,  0.068, 150.78,  0.057, 184.01,  0.077, 261.03,  0.017, 193.24,  0.025, 345.96,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 07:00:00, 10.9,134.4,  3.5, -6.5, 16.659, 28.90,  0.0,  0.0,  0.052, 176.70,  0.016, 172.87,  0.022, 161.57,  0.035, 235.41,  0.066, 225.00,  0.030, 156.04,  0.024, 112.25,  0.001,  45.00,  0.167,   1.37,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 08:00:00, 10.9,134.3,  3.5, -6.5, 16.646, 28.89,  0.0,  0.0,  0.004,  56.31,  0.016, 219.81,  0.030, 162.76,  0.027, 126.03,  0.026, 180.00,  0.079, 153.76,  0.047, 154.54,  0.021, 299.05,  0.144, 354.01,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 09:00:00, 10.9,134.4,  3.6, -6.5, 16.616, 28.91,  0.0,  0.0,  0.035, 222.71,  0.021,  37.41,  0.006, 231.34,  0.010,  11.31,  0.013, 225.00,  0.030, 289.65,  0.013, 237.53,  0.053,  29.48,  0.200, 347.56,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 10:00:00, 10.9,134.4,  3.5, -6.5, 16.597, 28.93,  0.0,  0.0,  0.008,  90.00,  0.050,  43.36,  0.048,  55.98,  0.010,   0.00,  0.014,   8.13,  0.010, 156.04,  0.022,   2.60,  0.032,  56.31,  0.131, 339.50,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 11:00:00, 10.9,134.4,  3.5, -6.5, 16.570, 28.93,  0.0,  0.0,  0.025, 258.23,  0.025, 270.00,  0.029, 206.57,  0.048,  81.53,  0.025,  96.84,  0.008,  66.80,  0.030, 262.41,  0.023, 244.54,  0.172,   8.37,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 12:00:00, 10.9,134.4,  3.6, -6.5, 16.564, 28.94,  0.0,  0.0,  0.044, 183.90,  0.024, 150.26,  0.021, 315.00,  0.038, 169.29,  0.020, 104.74,  0.029, 350.22,  0.009,  12.53,  0.022, 339.15,  0.140,   7.38,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 13:00:00, 10.9,134.4,  3.6, -6.5, 16.545, 28.94,  0.0,  0.0,  0.028, 163.50,  0.034, 202.75,  0.046, 182.49,  0.012, 239.04,  0.019, 108.43,  0.013, 153.43,  0.051, 283.50,  0.023, 267.51,  0.178, 348.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 14:00:00, 10.9,134.4,  3.5, -6.5, 16.552, 28.95,  0.0,  0.0,  0.009, 198.43,  0.032,  56.31,  0.024, 194.62,  0.019, 145.49,  0.008, 180.00,  0.060, 180.95,  0.041, 205.94,  0.039, 261.25,  0.148, 354.95,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 15:00:00, 10.9,134.4,  3.6, -6.5, 16.590, 28.95,  0.0,  0.0,  0.028, 182.05,  0.035, 132.71,  0.034, 217.87,  0.015, 250.35,  0.037, 260.79,  0.026, 263.42,  0.084, 275.44,  0.059, 281.69,  0.086, 343.87,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 16:00:00, 10.9,134.3,  3.5, -6.5, 16.651, 28.96,  0.0,  0.0,  0.024, 255.38,  0.013, 180.00,  0.017,  28.07,  0.032, 167.28,  0.023, 145.62,  0.016, 232.43,  0.020, 357.14,  0.017, 154.98,  0.114, 349.38,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 17:00:00, 10.9,134.3,  3.6, -6.5, 16.716, 28.96,  0.0,  0.0,  0.020,  84.29,  0.045, 101.56,  0.036, 168.69,  0.005, 270.00,  0.047, 176.35,  0.074, 157.62,  0.038, 123.27,  0.036, 279.73,  0.086, 332.24,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 18:00:00, 10.9,134.4,  3.5, -6.5, 16.791, 28.94,  0.0,  0.0,  0.037,  75.96,  0.006, 161.57,  0.008,  39.81,  0.014,  30.26,  0.016, 140.19,  0.016, 315.00,  0.017, 208.07,  0.036, 234.09,  0.030, 275.71,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 19:00:00, 10.9,134.4,  3.5, -6.5, 16.845, 28.93,  0.0,  0.0,  0.036,   3.18,  0.040,  90.00,  0.064,  99.02,  0.053, 108.78,  0.034, 119.54,  0.021, 133.03,  0.129,  84.20,  0.258,  82.21,  0.197,  78.29,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 20:00:00, 10.9,134.4,  3.5, -6.5, 16.885, 28.92,  0.0,  0.0,  0.039,  48.12,  0.057,  69.33,  0.015, 168.69,  0.046, 108.82,  0.031, 135.00,  0.026, 130.36,  0.034,   5.04,  0.026, 110.56,  0.074, 274.64,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 21:00:00, 10.9,134.4,  3.5, -6.5, 16.903, 28.92,  0.0,  0.0,  0.040, 135.00,  0.024,  94.76,  0.055, 117.03,  0.052,  30.02,  0.028,  19.09,  0.021,  90.00,  0.007,  63.43,  0.040, 124.88,  0.087, 247.58,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 22:00:00, 10.9,134.4,  3.5, -6.5, 16.908, 28.92,  0.0,  0.0,  0.047, 334.54,  0.026, 182.20,  0.026, 155.38,  0.004, 165.96,  0.038, 273.01,  0.025, 295.56,  0.035, 326.77,  0.021, 207.76,  0.037, 263.83,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/11/2007 23:00:00, 10.9,134.4,  3.5, -6.5, 16.878, 28.92,  0.0,  0.0,  0.034, 245.70,  0.039, 171.25,  0.011,  41.19,  0.034, 163.14,  0.042, 313.09,  0.055, 316.47,  0.016, 119.74,  0.064, 244.23,  0.071, 232.48,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 00:00:00, 10.9,134.4,  3.5, -6.5, 16.840, 28.90,  0.0,  0.0,  0.037, 344.48,  0.036, 355.24,  0.026, 256.50,  0.020,  75.26,  0.044, 345.65,  0.042, 338.96,  0.004, 206.57,  0.046, 139.40,  0.081, 239.64,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 01:00:00, 10.9,134.4,  3.5, -6.5, 16.783, 28.90,  0.0,  0.0,  0.016, 288.43,  0.031, 308.37,  0.006,  99.46,  0.021, 196.70,  0.029, 187.85,  0.024, 157.75,  0.028, 167.47,  0.029, 187.85,  0.040, 257.01,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 02:00:00, 10.9,134.4,  3.5, -6.5, 16.741, 28.89,  0.0,  0.0,  0.035, 198.43,  0.039, 259.56,  0.044, 283.09,  0.044, 258.18,  0.062, 220.40,  0.029, 150.75,  0.013, 241.39,  0.050, 157.56,  0.022, 174.81,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 03:00:00, 10.9,134.4,  3.6, -6.5, 16.700, 28.87,  0.0,  0.0,  0.076, 254.68,  0.043, 288.85,  0.035, 109.98,  0.012, 235.01,  0.050, 184.57,  0.061, 171.47,  0.042, 208.39,  0.066, 217.57,  0.085, 217.82,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 04:00:00, 10.9,134.3,  3.5, -6.5, 16.689, 28.87,  0.0,  0.0,  0.064, 233.84,  0.015, 323.13,  0.062, 254.18,  0.016, 266.42,  0.027, 188.43,  0.023, 172.57,  0.013, 157.38,  0.007, 135.00,  0.062, 234.78,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 05:00:00, 10.9,134.4,  3.5, -6.5, 16.692, 28.88,  0.0,  0.0,  0.030, 338.55,  0.046, 251.18,  0.009, 290.56,  0.015, 203.20,  0.042, 163.30,  0.041, 138.95,  0.026, 159.44,  0.040, 187.13,  0.079, 216.72,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 06:00:00, 10.9,134.4,  3.6, -6.5, 16.690, 28.88,  0.0,  0.0,  0.041, 267.21,  0.042, 241.61,  0.007, 164.05,  0.030, 174.29,  0.029, 185.91,  0.032, 114.15,  0.033, 117.35,  0.028, 161.57,  0.119, 248.38,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 07:00:00, 10.9,134.3,  3.5, -6.5, 16.693, 28.88,  0.0,  0.0,  0.027,  98.43,  0.019, 216.25,  0.026, 357.80,  0.019, 233.75,  0.035, 180.00,  0.031, 222.40,  0.041, 226.97,  0.069, 234.46,  0.069, 249.73,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 08:00:00, 10.9,134.3,  3.5, -6.5, 16.682, 28.89,  0.0,  0.0,  0.050, 103.76,  0.005,  11.31,  0.012, 235.01,  0.017, 280.01,  0.019, 117.90,  0.020, 296.57,  0.031,  70.97,  0.042, 270.00,  0.089, 270.64,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 09:00:00, 10.9,134.3,  3.5, -6.5, 16.669, 28.89,  0.0,  0.0,  0.042, 234.78,  0.023, 272.49,  0.027,  21.80,  0.010, 106.70,  0.028, 108.43,  0.023, 105.26,  0.038, 117.90,  0.046, 107.65,  0.036,  62.02,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 10:00:00, 10.9,134.3,  3.5, -6.5, 16.648, 28.92,  0.0,  0.0,  0.051, 176.63,  0.018, 333.43,  0.028, 291.04,  0.032, 331.82,  0.025,  11.77,  0.055,  16.80,  0.022,  35.84,  0.056, 111.04,  0.005, 348.69,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 11:00:00, 10.9,134.3,  3.5, -6.5, 16.614, 28.95,  0.0,  0.0,  0.018,  70.56,  0.020, 197.53,  0.025, 173.16,  0.035, 146.77,  0.019,  93.01,  0.033,  35.13,  0.009,  63.43,  0.064, 122.20,  0.045,  46.79,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 12:00:00, 10.9,134.4,  3.5, -6.5, 16.582, 28.95,  0.0,  0.0,  0.062,  71.27,  0.032, 198.43,  0.028, 139.40,  0.051,  72.98,  0.009, 339.44,  0.039,  91.47,  0.055,  81.57,  0.028,  18.43,  0.139,   0.41,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 13:00:00, 10.9,134.4,  3.5, -6.5, 16.563, 28.96,  0.0,  0.0,  0.044, 101.82,  0.049, 113.96,  0.004, 206.57,  0.037,  94.64,  0.018,  45.00,  0.017, 110.56,  0.036, 123.69,  0.018,  83.66,  0.115, 353.99,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 14:00:00, 10.9,134.4,  3.5, -6.5, 16.557, 28.97,  0.0,  0.0,  0.041, 145.92,  0.028,  39.29,  0.016, 345.96,  0.036, 136.12,  0.007, 135.00,  0.023,  90.00,  0.065,  88.24,  0.059,  89.03,  0.055,  15.80,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 15:00:00, 10.9,134.4,  3.5, -6.5, 16.584, 28.98,  0.0,  0.0,  0.012, 189.46,  0.018, 222.71,  0.035, 199.98,  0.015, 164.05,  0.019, 248.75,  0.031, 204.90,  0.054, 147.20,  0.042, 137.91,  0.020, 185.71,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 16:00:00, 10.9,134.4,  3.6, -6.5, 16.611, 28.99,  0.0,  0.0,  0.031, 120.65,  0.040, 277.13,  0.024, 152.35,  0.034, 268.32,  0.014,  33.69,  0.025,  90.00,  0.015, 241.70,  0.013, 157.38,  0.094, 286.11,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 17:00:00, 10.9,134.3,  3.5, -6.5, 16.664, 28.98,  0.0,  0.0,  0.048, 280.84,  0.034, 210.38,  0.011, 270.00,  0.022, 136.85,  0.025, 184.57,  0.020, 180.00,  0.022, 280.30,  0.021, 115.35,  0.062, 261.61,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 18:00:00, 10.9,134.4,  3.5, -6.5, 16.732, 28.98,  0.0,  0.0,  0.025, 154.44,  0.072, 183.18,  0.018, 220.60,  0.004, 123.69,  0.037, 297.26,  0.045, 153.43,  0.011, 232.13,  0.022, 166.61,  0.104, 267.80,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 19:00:00, 10.9,134.4,  3.5, -6.5, 16.796, 28.97,  0.0,  0.0,  0.026,  60.52,  0.021, 215.22,  0.056,   8.28,  0.026, 302.47,  0.054, 171.42,  0.005,  90.00,  0.016, 322.43,  0.028, 282.53,  0.059, 275.81,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 20:00:00, 10.9,134.3,  3.5, -6.5, 16.845, 28.97,  0.0,  0.0,  0.046, 127.87,  0.039, 156.04,  0.037, 150.64,  0.022, 158.20,  0.045, 139.54,  0.009, 192.53,  0.006, 135.00,  0.027, 265.76,  0.064, 243.03,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 21:00:00, 10.9,134.4,  3.5, -6.5, 16.886, 28.97,  0.0,  0.0,  0.070, 170.94,  0.000,   0.00,  0.004,  90.00,  0.013, 108.43,  0.022, 144.16,  0.003, 180.00,  0.059, 252.18,  0.024, 189.46,  0.070, 282.44,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/12/2007 22:00:00, 10.9,134.3,  3.5, -6.5, 16.892, 28.97,  0.0,  0.0,  0.055, 198.10,  0.032, 213.69,  0.028, 250.91,  0.017, 122.74,  0.021, 109.29,  0.035, 135.00,  0.005, 168.69,  0.040, 157.93,  0.036, 232.82,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
