DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m),
1/15/2016 21:00:00, 11.9,114.2,-11.7,  0.4, 20.102, 27.18,  0.0,  0.0,  0.050, 141.52,  0.059,  53.33,  0.071,  72.84,  0.110, 124.27,  0.095, 114.94,  0.068, 101.80,  0.082,  83.74,  0.153, 132.88,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/15/2016 22:00:00, 11.9,114.2,-11.7,  0.4, 20.073, 27.11,  0.0,  0.0,  0.094, 126.38,  0.093, 156.48,  0.111, 138.67,  0.075, 130.10,  0.072, 114.78,  0.091, 108.63,  0.138, 107.26,  0.165,  90.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/15/2016 23:00:00, 11.9,114.2,-11.7,  0.4, 20.056, 27.09,  0.0,  0.0,  0.048, 187.13,  0.059, 146.85,  0.075,  93.81,  0.100,  96.34,  0.116,  78.11,  0.088,  78.82,  0.044,  90.00,  0.106,  86.22,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 00:00:00, 11.9,114.2,-11.7,  0.4, 20.065, 27.09,  0.0,  0.0,  0.049, 334.49,  0.057,  19.38,  0.052, 288.08,  0.027, 303.11,  0.054, 332.49,  0.054, 352.61,  0.055,  38.33,  0.079,  58.91,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 01:00:00, 11.9,114.1,-11.7,  0.4, 20.080, 27.05,  0.0,  0.0,  0.092, 266.27,  0.088, 283.09,  0.070, 265.91,  0.095, 276.07,  0.094, 289.20,  0.103, 321.69,  0.066, 341.57,  0.065, 321.20,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 02:00:00, 11.9,114.2,-11.7,  0.5, 20.099, 27.05,  0.0,  0.0,  0.115, 251.72,  0.113, 270.51,  0.118, 292.88,  0.099, 304.33,  0.092, 276.89,  0.084, 312.09,  0.090, 310.05,  0.033, 334.98,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 03:00:00, 11.9,114.1,-11.7,  0.5, 20.144, 27.05,  0.0,  0.0,  0.188, 281.67,  0.119, 292.69,  0.110, 294.70,  0.121, 292.95,  0.146, 288.81,  0.111, 300.26,  0.085, 320.28,  0.126,  33.06,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 04:00:00, 11.9,114.2,-11.7,  0.4, 20.152, 27.04,  0.0,  0.0,  0.063, 307.23,  0.100, 325.99,  0.124, 333.64,  0.093, 333.16,  0.066, 315.62,  0.082, 352.96,  0.055,  39.81,  0.126,  54.67,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 05:00:00, 11.9,114.2,-11.7,  0.4, 20.177, 27.04,  0.0,  0.0,  0.102, 352.67,  0.068, 358.32,  0.035, 298.74,  0.044,  34.78,  0.049, 303.37,  0.055, 308.33,  0.068, 301.83,  0.048, 350.34,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 06:00:00, 11.9,114.2,-11.7,  0.4, 20.179, 27.00,  0.0,  0.0,  0.037,  12.53,  0.048, 318.37,  0.083, 274.13,  0.146, 294.64,  0.159, 293.67,  0.066, 290.35,  0.058, 270.00,  0.052,  77.83,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 07:00:00, 11.9,114.2,-11.7,  0.4, 20.159, 26.96,  0.0,  0.0,  0.043,  25.97,  0.030, 348.31,  0.060, 303.42,  0.097, 320.04,  0.088, 334.31,  0.092, 305.25,  0.090, 322.24,  0.029, 356.05,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 08:00:00, 11.8,114.2,-11.7,  0.4, 20.165, 26.89,  0.0,  0.0,  0.088, 347.54,  0.024,  29.74,  0.051, 319.76,  0.043, 327.43,  0.016, 225.00,  0.038, 278.97,  0.064,  28.97,  0.043,  21.80,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 09:00:00, 11.8,114.2,-11.7,  0.4, 20.163, 26.83,  0.0,  0.0,  0.072,  53.45,  0.040,  36.87,  0.035,   0.00,  0.032, 351.12,  0.005, 270.00,  0.021, 286.70,  0.032,  81.12,  0.101,  48.22,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
