DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.0m),Dir#1(2.0m),Speed#2(3.5m),Dir#2(3.5m),Speed#3(5.0m),Dir#3(5.0m),Speed#4(6.5m),Dir#4(6.5m),Speed#5(8.0m),Dir#5(8.0m),Speed#6(9.5m),Dir#6(9.5m),Speed#7(11.0m),Dir#7(11.0m),Speed#8(12.5m),Dir#8(12.5m),Speed#9(14.0m),Dir#9(14.0m),Speed#10(15.5m),Dir#10(15.5m),Speed#11(17.0m),Dir#11(17.0m),Speed#12(18.5m),Dir#12(18.5m),Speed#13(20.0m),Dir#13(20.0m)
6/13/2007 2:00,11.1,141.2,3.8,-6.5,16.668,29.18,0,0,0.018,51.84,0.05,223.36,0.06,242.15,0.033,259.38,0.045,209.43,0.023,197.65,0.047,189.87,0.074,206.57,0.041,191.31,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 3:00,11.1,141.1,3.8,-6.6,16.633,29.19,0,0,0.008,315,0.018,243.43,0.021,209.05,0.004,345.96,0.023,270,0.036,202.99,0.05,183.43,0.042,204.1,0.053,175.68,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 4:00,11.1,141.2,3.8,-6.6,16.604,29.15,0,0,0.051,199.5,0.063,180.91,0.025,184.57,0.026,188.75,0.066,179.13,0.079,238.54,0.037,233.75,0.025,233.13,0.072,266.82,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 5:00,11.1,141.1,3.8,-6.6,16.592,29.11,0,0,0.046,291.57,0.03,240.02,0.035,205.11,0.052,211.53,0.034,214.16,0.016,225,0.029,183.95,0.03,137.73,0.111,9.29,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 6:00,11.1,141.2,3.8,-6.6,16.579,29.11,0,0,0.069,204.72,0.048,121.37,0.041,195.75,0.032,270,0.01,156.04,0.019,207.9,0.023,250.02,0.024,253.07,0.131,19.68,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 7:00,11.1,141.1,3.8,-6.6,16.562,29.09,0,0,0.026,290.56,0.019,27.9,0.009,198.43,0.017,197.35,0.013,247.38,0.018,263.66,0.043,167.91,0.003,161.57,0.092,353.11,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 8:00,11.1,141.1,3.8,-6.6,16.535,29.08,0,0,0.068,209.95,0.034,278.37,0.051,67.99,0.024,242.35,0.053,161.22,0.027,105.07,0.055,62.97,0.042,5.44,0.124,43.7,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 9:00,11.1,141.1,3.8,-6.6,16.508,29.08,0,0,0.011,296.57,0.055,257.47,0.021,194.04,0.028,136.47,0.016,75.96,0.011,105.26,0.006,251.57,0.041,335.32,0.052,355.6,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 10:00,11.1,141.2,3.8,-6.5,16.477,29.05,0,0,0.042,137.91,0.032,84.64,0.023,99.87,0.032,181.79,0.008,293.2,0.014,126.03,0.033,70.46,0.025,213.69,0.09,272.54,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 11:00,11.1,141.1,3.8,-6.5,16.455,29.09,0,0,0.033,135,0.018,173.66,0.029,102.09,0.016,172.87,0.03,230.44,0.006,108.43,0.03,137.73,0.01,143.13,0.072,20.19,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 12:00,11.1,141.1,3.8,-6.5,16.452,29.01,0,0,0.064,67.86,0.042,77.62,0.032,151.82,0.009,263.66,0.022,133.15,0.03,129.56,0.042,180,0.03,113.96,0.163,11.65,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 13:00,11.1,141.2,3.8,-6.6,16.46,28.99,0,0,0.044,84.81,0.021,98.13,0.021,106.7,0.031,200.77,0.046,180,0.039,210.47,0.051,226.59,0.033,282.34,0.163,6.69,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 14:00,11.1,141.2,3.8,-6.6,16.498,29,0,0,0.022,290.85,0.021,309.09,0.031,193.13,0.012,145.01,0.043,129.29,0.05,183.43,0.044,191.82,0.022,185.19,0.144,3.18,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 15:00,11.1,141.2,3.8,-6.6,16.547,29.04,0,0,0.056,111.99,0.031,166.87,0.044,161.57,0.091,204.03,0.088,205.69,0.062,194.04,0.061,223.67,0.049,191.77,0.085,324.07,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 16:00,11.1,141.2,3.8,-6.5,16.607,29.12,0,0,0.028,322.31,0.035,207.3,0.044,166.91,0.06,221.63,0.051,199.5,0.059,198.74,0.031,180,0.012,9.46,0.105,7.13,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 17:00,11.1,141.1,3.8,-6.5,16.686,29.13,0,0,0.078,163.65,0.06,233.13,0.031,196.7,0.066,223.78,0.052,192.17,0.05,196.26,0.05,173.16,0.034,215.54,0.062,35.22,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 18:00,11.1,141.2,3.8,-6.6,16.767,29.13,0,0,0.022,195.95,0.035,198.43,0.045,242.3,0.016,201.8,0.056,174.9,0.026,184.4,0.014,204.78,0.019,302.01,0.046,38.85,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 19:00,11.1,141.1,3.8,-6.6,16.833,29.14,0,0,0.048,52.65,0.007,333.43,0.02,216.87,0.043,146.31,0.051,127.78,0.025,270,0.041,191.31,0.023,228.58,0.065,338.2,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 20:00,11.1,141.2,3.8,-6.5,16.871,29.14,0,0,0.05,92.29,0.024,92.39,0.054,136.51,0.009,102.53,0.012,265.24,0.014,257.91,0.009,110.56,0.01,323.13,0.044,328.82,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 21:00,11.1,141.2,3.8,-6.6,16.879,29.12,0,0,0.027,107.1,0.016,97.13,0.025,143.13,0.014,306.03,0.053,276.46,0.048,214.02,0.047,265.14,0.036,294.44,0.04,318.01,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 22:00,11.1,141.2,3.8,-6.6,16.88,29.05,0,0,0.009,215.54,0.027,148.67,0.059,136.36,0.022,190.3,0.028,280.12,0.018,266.82,0.013,0,0.028,184.09,0.047,2.44,-99,-99,-99,-99,-99,-99,-99,-99
6/13/2007 23:00,11.1,141.2,3.8,-6.6,16.849,29.01,0,0,0.027,164.93,0.057,150.75,0.05,136.64,0.048,185.95,0.03,237.38,0.03,195.42,0.019,242.1,0.025,267.71,0.04,49.09,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 0:00,11.1,141.1,3.8,-6.5,16.786,29.07,0,0,0.036,90,0.013,206.57,0.052,238.47,0.035,274.9,0.009,215.54,0.019,212.01,0.046,225.88,0.033,246.57,0.037,345.96,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 1:00,11.1,141.2,3.8,-6.6,16.75,29.07,0,0,0.017,135,0.032,270,0.049,247.11,0.041,145.92,0.077,232.39,0.068,208.07,0.043,215.54,0.045,250.35,0.031,345.07,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 2:00,11.1,141.2,3.8,-6.6,16.7,29.03,0,0,0.038,167.8,0.022,226.85,0.052,197.74,0.027,252.9,0.012,235.01,0.011,123.69,0.037,150.64,0.041,167.32,0.027,36.03,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 3:00,11.1,141.1,3.8,-6.6,16.665,28.97,0,0,0.076,135.54,0.092,174.41,0.052,188.91,0.027,221.99,0.048,190.84,0.038,215.36,0.07,199.21,0.035,219.17,0.075,353.91,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 4:00,11.1,141.2,3.8,-6.6,16.641,28.97,0,0,0.075,171.54,0.052,224.22,0.065,162.96,0.05,200.96,0.051,182.25,0.046,244,0.028,199.09,0.021,240.95,0.064,12.72,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 5:00,11.1,141.2,3.8,-6.5,16.622,28.98,0,0,0.021,307.41,0.037,276.17,0.068,197.9,0.062,185.53,0.049,186.98,0.077,216.57,0.085,225.95,0.015,266.19,0.082,356.51,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 6:00,11.1,141.2,3.8,-6.6,16.594,28.97,0,0,0.041,198.43,0.022,144.16,0.035,201.5,0.02,278.53,0.017,270,0.032,204.15,0.04,225,0.034,211.83,0.078,14.04,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 7:00,11.1,141.2,3.8,-6.5,16.586,28.96,0,0,0.047,137.56,0.061,161.86,0.055,181.04,0.033,180,0.045,187.59,0.057,235.75,0.022,201.8,0.005,233.13,0.1,10.41,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 8:00,11.1,141.1,3.8,-6.6,16.565,28.97,0,0,0.036,168.69,0.02,212.91,0.007,0,0.05,286.26,0.035,180,0.013,180,0.021,240.95,0.028,108.43,0.126,15.69,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 9:00,11.1,141.2,3.8,-6.5,16.548,28.97,0,0,0.048,223.32,0.016,150.26,0.017,215.54,0.028,152.53,0.007,33.69,0.019,74.48,0.069,315.59,0.027,33.11,0.189,346.85,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 10:00,11.1,141.2,3.8,-6.5,16.515,29.01,0,0,0.045,117.7,0.065,182.64,0.021,54.78,0.023,133.26,0.007,146.31,0.023,329.04,0.013,333.43,0.028,332.53,0.151,30.12,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 11:00,11.1,141.2,3.8,-6.6,16.496,29.04,0,0,0.053,176.76,0.024,286.93,0.042,128.23,0.055,115.64,0.031,209.05,0.034,209.54,0.044,212.97,0.04,180,0.114,17.32,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 12:00,11.1,141.2,3.8,-6.6,16.466,29.05,0,0,0.052,138.92,0.046,232.88,0.048,220.73,0.003,198.43,0.027,282.99,0.009,161.57,0.035,241.26,0.065,270.88,0.125,357.71,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 13:00,11.1,141.2,3.8,-6.6,16.461,29.05,0,0,0.034,148.17,0.026,232.7,0.041,235.92,0.02,272.86,0.027,48.01,0.013,192.99,0.062,184.61,0.038,188.97,0.17,1.68,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 14:00,11.1,141.3,3.8,-6.5,16.473,29.04,0,0,0.037,72.55,0.05,116.05,0.045,251.97,0.029,180,0.03,237.38,0.028,242.53,0.043,210.74,0.043,149.26,0.161,346.31,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 15:00,11.1,141.2,3.8,-6.5,16.515,29.04,0,0,0.052,206.08,0.027,148.67,0.039,201.25,0.078,204.26,0.015,306.87,0.057,166.93,0.036,184.76,0.009,147.99,0.163,29.88,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 16:00,11.1,141.2,3.8,-6.6,16.583,29.03,0,0,0.044,267.4,0.012,109.98,0.047,186.07,0.058,172.01,0.096,185.36,0.072,217.67,0.058,239.04,0.021,250.71,0.082,14.89,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 17:00,11.1,141.2,3.8,-6.6,16.659,29.03,0,0,0.066,248.52,0.031,230.19,0.036,262.09,0.062,207.8,0.071,179.19,0.091,167.95,0.052,206.08,0.011,201.8,0.044,10.54,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 18:00,11.1,141.3,3.8,-6.5,16.733,29.04,0,0,0.018,273.18,0.06,207.85,0.091,217.87,0.069,228.5,0.098,223.34,0.066,206.18,0.05,193.76,0.059,153,0.049,11.77,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 19:00,11.1,141.2,3.8,-6.5,16.807,29.07,0,0,0.05,326.31,0.04,205.28,0.034,220.24,0.007,195.95,0.052,147.53,0.087,155.5,0.115,219.36,0.165,253.43,0.106,279.2,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 20:00,11.1,141.2,3.8,-6.6,16.872,29.1,0,0,0.013,38.66,0.06,272.86,0.096,306.51,0.099,302.25,0.11,292.38,0.09,268.73,0.101,260.35,0.116,275.96,0.082,279.12,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 21:00,11.1,141.2,3.8,-6.5,16.897,29.12,0,0,0.019,344.48,0.017,331.93,0.005,270,0.03,172.41,0.077,183.72,0.01,174.29,0.059,216.1,0.057,183.01,0.026,72.26,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 22:00,11.1,141.2,3.8,-6.5,16.922,29.12,0,0,0.02,348.69,0.064,151.82,0.019,8.97,0.02,143.13,0.039,175.6,0.006,180,0.042,202.31,0.029,236.31,0.032,7.13,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2007 23:00,11.1,141.2,3.8,-6.6,16.919,29.11,0,0,0.051,53.81,0.039,43.96,0.014,287.1,0.024,172.87,0.028,194.53,0.024,160.82,0.054,215.17,0.055,203.75,0.06,9.62,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 0:00,11.1,141.2,3.8,-6.5,16.872,29.12,0,0,0.06,116.57,0.037,194.04,0.027,201.8,0.058,225,0.045,181.27,0.033,212.74,0.061,228.99,0.048,204.44,0.074,303.48,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 1:00,11.1,141.3,3.8,-6.5,16.829,29.09,0,0,0.061,26.15,0.015,180,0.013,102.99,0.021,337.17,0.035,219.17,0.065,219.35,0.084,230.81,0.049,194.32,0.005,126.87,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 2:00,11.1,141.3,3.8,-6.5,16.76,29.06,0,0,0.047,17.28,0.007,285.95,0.032,284.47,0.049,258.23,0.032,275.36,0.046,154,0.057,216.47,0.039,207.22,0.047,176.35,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 3:00,11.1,141.2,3.8,-6.5,16.711,29.04,0,0,0.023,167.2,0.011,311.19,0.03,223.67,0.017,176.63,0.023,80.13,0.02,180,0.06,185.71,0.049,162.3,0.048,336.64,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 4:00,11.1,141.2,3.8,-6.5,16.684,29.04,0,0,0.016,194.93,0.033,232.43,0.031,225,0.04,238.3,0.034,210.38,0.034,171.63,0.033,194.04,0.069,142.63,0.078,315.52,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 5:00,11.1,141.2,3.8,-6.5,16.647,29.05,0,0,0.035,216.87,0.036,200.92,0.076,207.24,0.057,188.13,0.039,168.11,0.036,197.93,0.064,218.66,0.022,259.7,0.038,241.39,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 6:00,11.1,141.2,3.8,-6.6,16.639,29.05,0,0,0.023,267.51,0.066,239.93,0.006,198.43,0.047,214.7,0.07,215.06,0.058,218.66,0.112,225,0.075,226.08,0.046,232.13,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 7:00,11.1,141.3,3.8,-6.6,16.623,29.05,0,0,0.027,214.29,0.04,146.31,0.054,202.78,0.067,183.42,0.057,209.25,0.056,187.13,0.085,169.88,0.039,180,0.14,338.58,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 8:00,11.1,141.2,3.8,-6.6,16.6,29.07,0,0,0.019,34.51,0.049,219.21,0.016,21.8,0.045,220.46,0.069,164.96,0.04,168.41,0.042,184.09,0.049,219.21,0.131,352.98,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 9:00,11.1,141.1,3.8,-6.6,16.571,29.1,0,0,0.032,124.7,0.01,253.3,0.007,188.13,0.022,110.85,0.025,184.57,0.027,197.1,0.028,194.53,0.018,137.29,0.139,22.87,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 10:00,11.1,141.2,3.8,-6.6,16.55,29.08,0,0,0.04,31.7,0.039,307.75,0.025,133.36,0.006,59.04,0.016,206.57,0.015,277.59,0.008,60.26,0.007,26.57,0.135,15.48,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 11:00,11.1,141.3,3.8,-6.5,16.516,29.12,0,0,0.032,268.21,0.028,75.47,0.04,95.71,0.013,282.99,0.022,290.85,0.026,69.44,0.015,36.87,0.022,32.28,0.083,23.47,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 12:00,11.1,141.3,3.8,-6.6,16.506,29.12,0,0,0.021,129.09,0.054,108.43,0.034,166.37,0.012,85.24,0.012,149.04,0.037,281,0.028,286.5,0.035,298.74,0.147,356.88,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 13:00,11.1,141.3,3.8,-6.5,16.5,29.13,0,0,0.04,178.57,0.025,113.5,0.036,123.69,0.035,83.48,0.068,155.7,0.049,147.62,0.01,191.31,0.055,261.57,0.151,350.1,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 14:00,11.1,141.2,3.8,-6.6,16.496,29.13,0,0,0.036,54.09,0.003,45,0.025,189.09,0.009,180,0.015,233.13,0.012,155.56,0.047,162.72,0.032,151.82,0.152,8.34,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 15:00,11.1,141.3,3.8,-6.5,16.507,29.13,0,0,0.032,122.2,0.012,59.04,0.024,184.76,0.024,221.63,0.01,180,0.008,180,0.014,146.31,0.027,151.56,0.124,343.61,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 16:00,11.1,141.3,3.8,-6.5,16.55,29.12,0,0,0.037,159.62,0.045,150.57,0.013,85.6,0.013,171.25,0.031,250.97,0.033,220.03,0.04,185.71,0.045,181.27,0.084,14.53,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 17:00,11.1,141.3,3.8,-6.6,16.624,29.1,0,0,0.013,0,0.01,113.96,0.027,70.2,0.031,321.63,0.009,257.47,0.06,233.13,0.079,240.52,0.058,269.01,0.153,332.43,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 18:00,11.1,141.2,3.8,-6.5,16.699,29.09,0,0,0.014,306.03,0.047,161.57,0.017,144.46,0.028,180,0.027,276.34,0.058,207.9,0.061,211.61,0.016,243.43,0.094,353.25,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 19:00,11.1,141.2,3.8,-6.5,16.79,29.09,0,0,0.047,276.07,0.049,236.63,0.037,251.08,0.034,275.04,0.048,202.25,0.052,219.52,0.09,178.73,0.051,218.66,0.089,352.23,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 20:00,11.1,141.3,3.8,-6.5,16.864,29.12,0,0,0.044,272.6,0.03,233.13,0.052,230.48,0.055,238.32,0.032,255.53,0.046,233.88,0.085,214.99,0.06,231.04,0.08,236.71,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 21:00,11.1,141.3,3.8,-6.6,16.921,29.14,0,0,0.034,296.57,0.045,240.57,0.063,211.43,0.068,188.49,0.037,186.17,0.012,250.02,0.015,151.7,0.039,184.4,0.061,227.66,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 22:00,11.1,141.2,3.8,-6.5,16.955,29.14,0,0,0.037,104.04,0.031,180,0.059,179.03,0.065,154.61,0.056,184.09,0.067,191.98,0.041,177.21,0.046,211.61,0.046,229.4,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2007 23:00,11.1,141.2,3.8,-6.5,16.953,29.12,0,0,0.059,90.97,0.044,211.18,0.036,173.66,0.033,128.93,0.006,198.43,0.009,249.44,0.026,177.8,0.047,222.44,0.068,230.95,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 0:00,11.1,141.2,3.8,-6.5,16.929,29.06,0,0,0.009,234.46,0.05,172.03,0.042,151.61,0.039,207.22,0.058,239.04,0.074,238.24,0.081,209.74,0.079,256.84,0.079,260.54,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 1:00,11.1,141.2,3.8,-6.6,16.892,29.03,0,0,0.008,270,0.013,225,0.055,182.08,0.027,206.57,0.047,156.16,0.022,206.57,0.01,246.04,0.04,251.11,0.062,271.85,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 2:00,11.1,141.3,3.8,-6.6,16.837,29.02,0,0,0.02,329.53,0.05,258.47,0.052,181.1,0.073,176.86,0.077,201.25,0.035,161.57,0.033,225,0.059,200.9,0.048,189.66,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 3:00,11.1,141.3,3.8,-6.5,16.787,29.03,0,0,0.032,325.3,0.046,249.59,0.077,221.33,0.058,212.32,0.066,154.98,0.054,182.12,0.029,167.91,0.013,135,0.061,276.55,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 4:00,11.1,141.3,3.8,-6.6,16.737,29.03,0,0,0.03,207.41,0.017,300.96,0.053,188.75,0.027,188.43,0.069,180,0.065,137.49,0.064,195.33,0.071,197.16,0.061,219.69,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 5:00,11.1,141.2,3.8,-6.5,16.699,29.04,0,0,0.017,180,0.052,221.91,0.035,176.73,0.041,228.95,0.032,218.66,0.025,216.87,0.045,245.14,0.046,200.41,0.08,251.11,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 6:00,11.1,141.3,3.9,-6.6,16.688,29.03,0,0,0.037,293.81,0.042,315,0.016,34.7,0.013,180,0.007,135,0.02,75.26,0.009,12.53,0.018,146.31,0.078,266.33,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 7:00,11.1,141.2,3.8,-6.5,16.669,29.03,0,0,0.016,129.81,0.025,198.43,0.002,26.57,0.051,212.12,0.018,220.6,0.061,248.9,0.052,207.55,0.082,215.62,0.124,246.74,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 8:00,11.1,141.2,3.8,-6.6,16.653,29.02,0,0,0.035,39.17,0.017,283.24,0.021,16.7,0.039,211.22,0.058,180,0.038,188.97,0.012,170.54,0.009,144.46,0.063,281.84,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 9:00,11.1,141.2,3.8,-6.6,16.633,29.04,0,0,0.03,254.58,0.043,248.2,0.047,245.06,0.076,221.26,0.073,189.46,0.067,191.98,0.025,182.29,0.043,167.91,0.129,291.8,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 10:00,11.1,141.2,3.8,-6.6,16.602,29.08,0,0,0.04,309.99,0.025,323.13,0.036,276.34,0.055,169.51,0.05,187.97,0.038,178.49,0.043,192.09,0.022,195.95,0.059,253.11,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 11:00,11.1,141.2,3.8,-6.5,16.577,29.06,0,0,0.074,93.87,0.007,135,0.063,101.84,0.027,100.49,0.037,115.87,0.037,255.96,0.013,221.99,0.014,252.9,0.034,5.04,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 12:00,11.1,141.2,3.8,-6.6,16.54,29.05,0,0,0.052,126.43,0.037,86.91,0.058,88.03,0.074,96.17,0.052,91.1,0.043,103.39,0.034,35.54,0.011,123.69,0.132,308.86,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 13:00,11.1,141.3,3.8,-6.5,16.521,29.06,0,0,0.026,60.52,0.03,90,0.03,15.42,0.017,61.93,0.034,103.63,0.024,114.44,0.036,51.84,0.017,166.76,0.084,235.18,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 14:00,11.1,141.3,3.8,-6.6,16.508,29.07,0,0,0.014,230.71,0.034,178.32,0.015,66.8,0.035,171.87,0.004,146.31,0.021,207.76,0.019,105.52,0.05,91.15,0.097,275.95,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 15:00,11.1,141.3,3.8,-6.6,16.516,29.08,0,0,0.022,97.77,0.097,106.19,0.086,145.94,0.032,165.53,0.008,270,0.029,95.91,0.051,99.09,0.022,149.93,0.061,51.63,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 16:00,11.1,141.3,3.8,-6.5,16.533,29.08,0,0,0.028,8.13,0.02,36.87,0.004,90,0.048,235.98,0.016,277.13,0.025,165.96,0.026,256.5,0.022,169.7,0.132,282.67,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 17:00,11.1,141.3,3.8,-6.6,16.584,29.07,0,0,0.051,231.34,0.027,6.34,0.028,100.12,0.043,210.74,0.004,123.69,0.009,347.47,0.023,217.87,0.035,183.27,0.037,252.55,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 18:00,11.1,141.3,3.8,-6.5,16.641,29.06,0,0,0.03,244.29,0.039,261.25,0.014,175.91,0.024,150.26,0.046,152.88,0.03,254.58,0.049,281.77,0.042,216.33,0.088,277.85,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 19:00,11.1,141.3,3.8,-6.6,16.724,29.06,0,0,0.04,192.99,0.04,241.5,0.026,209.48,0.017,280.01,0.034,185.04,0.072,156.28,0.042,180,0.076,240.07,0.157,250.3,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 20:00,11.1,141.3,3.8,-6.5,16.794,29.05,0,0,0.035,90,0.009,18.43,0.053,66.8,0.068,0,0.081,325.53,0.088,291.92,0.051,284.86,0.064,265.53,0.144,270.8,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 21:00,11.1,141.3,3.8,-6.5,16.855,29.06,0,0,0.016,21.8,0.038,213.27,0.022,309.47,0.012,149.04,0.055,218.33,0.072,236.98,0.059,211.8,0.046,206,0.075,235.26,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 22:00,11.1,141.3,3.8,-6.5,16.907,29.06,0,0,0.018,317.29,0.044,100.54,0.04,138.01,0.054,164.93,0.048,144.32,0.047,181.22,0.035,203.63,0.048,194.62,0.073,254.81,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2007 23:00,11.1,141.2,3.8,-6.6,16.938,29.03,0,0,0.018,303.69,0.038,270,0.04,221.99,0.038,196.99,0.036,140.6,0.058,105,0.016,266.42,0.011,217.87,0.095,287.1,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2007 0:00,11.1,141.3,3.8,-6.6,16.929,29.03,0,0,0.056,298.86,0.008,66.8,0.035,184.9,0.069,212.54,0.052,234.46,0.06,209.15,0.042,193.71,0.027,192.99,0.052,264.51,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2007 1:00,11.1,141.3,3.8,-6.5,16.912,29.02,0,0,0.017,176.63,0.016,345.07,0.025,46.64,0.004,180,0.017,180,0.035,221.5,0.041,209.05,0.027,231.01,0.041,315,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2007 2:00,11.1,141.3,3.8,-6.5,16.854,29.01,0,0,0.048,266.42,0.07,245.62,0.054,276.34,0.032,249.86,0.066,248.84,0.084,242.21,0.081,225,0.059,209.62,0.061,254.83,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2007 3:00,11.1,141.3,3.8,-6.5,16.815,29,0,0,0.012,34.99,0.042,115.35,0.061,175.31,0.065,212.47,0.088,201.32,0.085,197.8,0.07,229.04,0.078,214.51,0.09,269.36,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2007 4:00,11.1,141.2,3.8,-6.5,16.76,28.99,0,0,0.023,99.87,0.064,195.33,0.01,84.29,0.008,225,0.013,167.01,0.043,231.55,0.049,236.63,0.03,221.01,0.043,183.99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2007 5:00,11.1,141.2,3.8,-6.5,16.722,28.98,0,0,0.027,2.12,0.024,150.26,0.033,194.04,0.027,218.99,0.028,190.12,0.012,145.01,0.037,178.45,0.076,169.43,0.078,244.09,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2007 6:00,11.1,141.2,3.8,-6.5,16.693,28.95,0,0,0.038,343.01,0.061,246.8,0.026,249.44,0.013,225,0.061,211.61,0.032,216.16,0.01,281.31,0.031,253.3,0.085,284.36,-99,-99,-99,-99,-99,-99,-99,-99
